 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:CRITICAL
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 HIGH
 CRITICAL
 Base Severity:MEDIUM
 Base Severity:CRITICAL
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:MEDIUM
 Base Severity:CRITICAL
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:CRITICAL
 Base Severity:MEDIUM
 Base Severity:CRITICAL
 Base Severity:HIGH
 Base Severity:CRITICAL
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 HIGH
 HIGH
 Base Severity:MEDIUM
 Base Severity:MEDIUM
 Base Severity:CRITICAL
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:CRITICAL
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 HIGH
 HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:LOW
 Base Severity:MEDIUM
 Base Severity:CRITICAL
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:CRITICAL
 Base Severity:MEDIUM
 Base Severity:CRITICAL
 MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:MEDIUM
 Base Severity:CRITICAL
 Base Severity:HIGH
 Base Severity:HIGH
 HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:LOW
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:LOW
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:MEDIUM
 Base Severity:MEDIUM
 HIGH
 HIGH
 Base Severity:CRITICAL
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:HIGH
 Base Severity:CRITICAL
 Base Severity:HIGH
 Base Severity:MEDIUM
ERROR
 MEDIUM
 Base Severity:LOW
 Base Severity:MEDIUM
 Base Severity:HIGH
 Base Severity:MEDIUM
